dataset,run_accession,local_fastq_files,local_fastq_count,local_size_bytes,mates_present,sample_id,library_layout,library_strategy,library_selection,sample_accession,experiment_accession,experiment_title,biosample,bioproject,run_total_bases,metadata_status
GSE120137,SRR7871979,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871979.fastq,1,5587972340,,GSM3394596,SINGLE,Bisulfite-Seq,RANDOM,SRS3796691,SRX4710993,GSM3394596: GES15-04923-1107; Mus musculus; Bisulfite-Seq,SAMN10085425,PRJNA491712,1589352100,mapped
GSE120137,SRR7871980,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871980_2.fastq,1,1417759520,2,GSM3394596,SINGLE,Bisulfite-Seq,RANDOM,SRS3796691,SRX4710993,GSM3394596: GES15-04923-1107; Mus musculus; Bisulfite-Seq,SAMN10085425,PRJNA491712,95361126,mapped
GSE120137,SRR7871981,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871981.fastq,1,6717733484,,GSM3394597,SINGLE,Bisulfite-Seq,RANDOM,SRS3796692,SRX4710994,GSM3394597: GES15-04924-789; Mus musculus; Bisulfite-Seq,SAMN10085421,PRJNA491712,1909404800,mapped
GSE120137,SRR7871982,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871982_2.fastq,1,1712208004,2,GSM3394597,SINGLE,Bisulfite-Seq,RANDOM,SRS3796692,SRX4710994,GSM3394597: GES15-04924-789; Mus musculus; Bisulfite-Seq,SAMN10085421,PRJNA491712,114564288,mapped
GSE120137,SRR7871983,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871983.fastq,1,6608663386,,GSM3394598,SINGLE,Bisulfite-Seq,RANDOM,SRS3796693,SRX4710995,GSM3394598: GES15-04925-1098; Mus musculus; Bisulfite-Seq,SAMN10085420,PRJNA491712,1878512300,mapped
GSE120137,SRR7871984,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871984_2.fastq,1,1683786904,2,GSM3394598,SINGLE,Bisulfite-Seq,RANDOM,SRS3796693,SRX4710995,GSM3394598: GES15-04925-1098; Mus musculus; Bisulfite-Seq,SAMN10085420,PRJNA491712,112710738,mapped
GSE120137,SRR7871985,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871985.fastq,1,7210538652,,GSM3394599,SINGLE,Bisulfite-Seq,RANDOM,SRS3796694,SRX4710996,GSM3394599: GES15-04926-1121; Mus musculus; Bisulfite-Seq,SAMN10085419,PRJNA491712,2049025200,mapped
GSE120137,SRR7871986,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871986_2.fastq,1,1840658772,2,GSM3394599,SINGLE,Bisulfite-Seq,RANDOM,SRS3796694,SRX4710996,GSM3394599: GES15-04926-1121; Mus musculus; Bisulfite-Seq,SAMN10085419,PRJNA491712,122941512,mapped
GSE120137,SRR7871987,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871987.fastq,1,6247223752,,GSM3394600,SINGLE,Bisulfite-Seq,RANDOM,SRS3796695,SRX4710997,GSM3394600: GES15-04927-1140; Mus musculus; Bisulfite-Seq,SAMN10085472,PRJNA491712,1776120900,mapped
GSE120137,SRR7871988,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871988_2.fastq,1,1589586816,2,GSM3394600,SINGLE,Bisulfite-Seq,RANDOM,SRS3796695,SRX4710997,GSM3394600: GES15-04927-1140; Mus musculus; Bisulfite-Seq,SAMN10085472,PRJNA491712,106567254,mapped
GSE120137,SRR7871989,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871989.fastq,1,5874493228,,GSM3394601,SINGLE,Bisulfite-Seq,RANDOM,SRS3796696,SRX4710998,GSM3394601: GES15-04928-1250; Mus musculus; Bisulfite-Seq,SAMN10085471,PRJNA491712,1670523300,mapped
GSE120137,SRR7871990,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871990_2.fastq,1,1492437024,2,GSM3394601,SINGLE,Bisulfite-Seq,RANDOM,SRS3796696,SRX4710998,GSM3394601: GES15-04928-1250; Mus musculus; Bisulfite-Seq,SAMN10085471,PRJNA491712,100231398,mapped
GSE120137,SRR7871991,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871991.fastq,1,7427098096,,GSM3394602,SINGLE,Bisulfite-Seq,RANDOM,SRS3796699,SRX4710999,GSM3394602: GES15-04929-1307; Mus musculus; Bisulfite-Seq,SAMN10085470,PRJNA491712,2110375000,mapped
GSE120137,SRR7871992,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871992_2.fastq,1,1897100588,2,GSM3394602,SINGLE,Bisulfite-Seq,RANDOM,SRS3796699,SRX4710999,GSM3394602: GES15-04929-1307; Mus musculus; Bisulfite-Seq,SAMN10085470,PRJNA491712,126622500,mapped
GSE120137,SRR7871993,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871993.fastq,1,6862335256,,GSM3394603,SINGLE,Bisulfite-Seq,RANDOM,SRS3796697,SRX4711000,GSM3394603: GES15-04930-682; Mus musculus; Bisulfite-Seq,SAMN10085468,PRJNA491712,1950373300,mapped
GSE120137,SRR7871994,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871994_2.fastq,1,1749899024,2,GSM3394603,SINGLE,Bisulfite-Seq,RANDOM,SRS3796697,SRX4711000,GSM3394603: GES15-04930-682; Mus musculus; Bisulfite-Seq,SAMN10085468,PRJNA491712,117022398,mapped
GSE120137,SRR7871995,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871995.fastq,1,5731590282,,GSM3394604,SINGLE,Bisulfite-Seq,RANDOM,SRS3796698,SRX4711001,GSM3394604: GES15-04931-711; Mus musculus; Bisulfite-Seq,SAMN10085467,PRJNA491712,1630039000,mapped
GSE120137,SRR7871996,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871996_2.fastq,1,1455191468,2,GSM3394604,SINGLE,Bisulfite-Seq,RANDOM,SRS3796698,SRX4711001,GSM3394604: GES15-04931-711; Mus musculus; Bisulfite-Seq,SAMN10085467,PRJNA491712,97802340,mapped
GSE120137,SRR7871997,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871997.fastq,1,7083205750,,GSM3394605,SINGLE,Bisulfite-Seq,RANDOM,SRS3796700,SRX4711002,GSM3394605: GES15-04932-685; Mus musculus; Bisulfite-Seq,SAMN10085466,PRJNA491712,2012954900,mapped
GSE120137,SRR7871998,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871998_2.fastq,1,1807474096,2,GSM3394605,SINGLE,Bisulfite-Seq,RANDOM,SRS3796700,SRX4711002,GSM3394605: GES15-04932-685; Mus musculus; Bisulfite-Seq,SAMN10085466,PRJNA491712,120777294,mapped
GSE120137,SRR7871999,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871999.fastq,1,6514093228,,GSM3394606,SINGLE,Bisulfite-Seq,RANDOM,SRS3796702,SRX4711003,GSM3394606: GES15-04933-692; Mus musculus; Bisulfite-Seq,SAMN10085464,PRJNA491712,1851723600,mapped
GSE120137,SRR7872000,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872000_2.fastq,1,1659141300,2,GSM3394606,SINGLE,Bisulfite-Seq,RANDOM,SRS3796702,SRX4711003,GSM3394606: GES15-04933-692; Mus musculus; Bisulfite-Seq,SAMN10085464,PRJNA491712,111103416,mapped
GSE120137,SRR7872001,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872001.fastq,1,5698519690,,GSM3394607,SINGLE,Bisulfite-Seq,RANDOM,SRS3796701,SRX4711004,GSM3394607: GES15-04934-693; Mus musculus; Bisulfite-Seq,SAMN10085463,PRJNA491712,1620672800,mapped
GSE120137,SRR7872002,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872002_2.fastq,1,1446574564,2,GSM3394607,SINGLE,Bisulfite-Seq,RANDOM,SRS3796701,SRX4711004,GSM3394607: GES15-04934-693; Mus musculus; Bisulfite-Seq,SAMN10085463,PRJNA491712,97240368,mapped
GSE120137,SRR7872003,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872003.fastq,1,6835424566,,GSM3394608,SINGLE,Bisulfite-Seq,RANDOM,SRS3796703,SRX4711005,GSM3394608: GES15-04935-709; Mus musculus; Bisulfite-Seq,SAMN10085462,PRJNA491712,1942751200,mapped
GSE120137,SRR7872004,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872004_2.fastq,1,1742886692,2,GSM3394608,SINGLE,Bisulfite-Seq,RANDOM,SRS3796703,SRX4711005,GSM3394608: GES15-04935-709; Mus musculus; Bisulfite-Seq,SAMN10085462,PRJNA491712,116565072,mapped
GSE120137,SRR7872005,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872005.fastq,1,7127359502,,GSM3394609,SINGLE,Bisulfite-Seq,RANDOM,SRS3796705,SRX4711006,GSM3394609: GES15-04936-936; Mus musculus; Bisulfite-Seq,SAMN10085460,PRJNA491712,2025456700,mapped
GSE120137,SRR7872006,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872006_2.fastq,1,1818975752,2,GSM3394609,SINGLE,Bisulfite-Seq,RANDOM,SRS3796705,SRX4711006,GSM3394609: GES15-04936-936; Mus musculus; Bisulfite-Seq,SAMN10085460,PRJNA491712,121527402,mapped
GSE120137,SRR7872007,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872007.fastq,1,6655336952,,GSM3394610,SINGLE,Bisulfite-Seq,RANDOM,SRS3796707,SRX4711007,GSM3394610: GES15-04937-937; Mus musculus; Bisulfite-Seq,SAMN10085459,PRJNA491712,1891740200,mapped
GSE120137,SRR7872008,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872008_2.fastq,1,1695956572,2,GSM3394610,SINGLE,Bisulfite-Seq,RANDOM,SRS3796707,SRX4711007,GSM3394610: GES15-04937-937; Mus musculus; Bisulfite-Seq,SAMN10085459,PRJNA491712,113504412,mapped
GSE120137,SRR7872009,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872009.fastq,1,7026716924,,GSM3394611,SINGLE,Bisulfite-Seq,RANDOM,SRS3796708,SRX4711008,GSM3394611: GES15-04938-941; Mus musculus; Bisulfite-Seq,SAMN10085457,PRJNA491712,1996946700,mapped
GSE120137,SRR7872010,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872010_2.fastq,1,1792746552,2,GSM3394611,SINGLE,Bisulfite-Seq,RANDOM,SRS3796708,SRX4711008,GSM3394611: GES15-04938-941; Mus musculus; Bisulfite-Seq,SAMN10085457,PRJNA491712,119816802,mapped
GSE120137,SRR7872011,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872011.fastq,1,7326215476,,GSM3394612,SINGLE,Bisulfite-Seq,RANDOM,SRS3796704,SRX4711009,GSM3394612: GES15-04939-1058; Mus musculus; Bisulfite-Seq,SAMN10085456,PRJNA491712,2081796000,mapped
GSE120137,SRR7872012,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872012_2.fastq,1,1870807908,2,GSM3394612,SINGLE,Bisulfite-Seq,RANDOM,SRS3796704,SRX4711009,GSM3394612: GES15-04939-1058; Mus musculus; Bisulfite-Seq,SAMN10085456,PRJNA491712,124907760,mapped
GSE120137,SRR7872013,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872013.fastq,1,7520676824,,GSM3394613,SINGLE,Bisulfite-Seq,RANDOM,SRS3796709,SRX4711010,GSM3394613: GES15-04940-788; Mus musculus; Bisulfite-Seq,SAMN10085454,PRJNA491712,2136884900,mapped
GSE120137,SRR7872014,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872014_2.fastq,1,1921489696,2,GSM3394613,SINGLE,Bisulfite-Seq,RANDOM,SRS3796709,SRX4711010,GSM3394613: GES15-04940-788; Mus musculus; Bisulfite-Seq,SAMN10085454,PRJNA491712,128213094,mapped
GSE120137,SRR7872015,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872015.fastq,1,4827132082,,GSM3394614,SINGLE,Bisulfite-Seq,RANDOM,SRS3796706,SRX4711011,GSM3394614: GES15-04941-803; Mus musculus; Bisulfite-Seq,SAMN10085453,PRJNA491712,1373810800,mapped
GSE120137,SRR7872016,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872016_2.fastq,1,1219461524,2,GSM3394614,SINGLE,Bisulfite-Seq,RANDOM,SRS3796706,SRX4711011,GSM3394614: GES15-04941-803; Mus musculus; Bisulfite-Seq,SAMN10085453,PRJNA491712,82428648,mapped
GSE120137,SRR7872017,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872017.fastq,1,5256130636,,GSM3394615,SINGLE,Bisulfite-Seq,RANDOM,SRS3796710,SRX4711012,GSM3394615: GES15-04942-1078; Mus musculus; Bisulfite-Seq,SAMN10085452,PRJNA491712,1495345800,mapped
GSE120137,SRR7872018,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872018_2.fastq,1,1331273724,2,GSM3394615,SINGLE,Bisulfite-Seq,RANDOM,SRS3796710,SRX4711012,GSM3394615: GES15-04942-1078; Mus musculus; Bisulfite-Seq,SAMN10085452,PRJNA491712,89720748,mapped
GSE120137,SRR7872019,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872019.fastq,1,5867683162,,GSM3394616,SINGLE,Bisulfite-Seq,RANDOM,SRS3796711,SRX4711013,GSM3394616: GES15-04943-1100; Mus musculus; Bisulfite-Seq,SAMN10085451,PRJNA491712,1668594400,mapped
GSE120137,SRR7872020,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872020_2.fastq,1,1490662436,2,GSM3394616,SINGLE,Bisulfite-Seq,RANDOM,SRS3796711,SRX4711013,GSM3394616: GES15-04943-1100; Mus musculus; Bisulfite-Seq,SAMN10085451,PRJNA491712,100115664,mapped
GSE120137,SRR7872021,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872021.fastq,1,5561813436,,GSM3394617,SINGLE,Bisulfite-Seq,RANDOM,SRS3796712,SRX4711014,GSM3394617: GES15-04944-1118; Mus musculus; Bisulfite-Seq,SAMN10085450,PRJNA491712,1581943200,mapped
GSE120137,SRR7872022,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872022_2.fastq,1,1410943332,2,GSM3394617,SINGLE,Bisulfite-Seq,RANDOM,SRS3796712,SRX4711014,GSM3394617: GES15-04944-1118; Mus musculus; Bisulfite-Seq,SAMN10085450,PRJNA491712,94916592,mapped
GSE120137,SRR7872023,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872023.fastq,1,5313222600,,GSM3394618,SINGLE,Bisulfite-Seq,RANDOM,SRS3796713,SRX4711015,GSM3394618: GES15-04945-1172; Mus musculus; Bisulfite-Seq,SAMN10085449,PRJNA491712,1511517300,mapped
GSE120137,SRR7872024,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872024_2.fastq,1,1346151504,2,GSM3394618,SINGLE,Bisulfite-Seq,RANDOM,SRS3796713,SRX4711015,GSM3394618: GES15-04945-1172; Mus musculus; Bisulfite-Seq,SAMN10085449,PRJNA491712,90691038,mapped
GSE120137,SRR7872025,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872025.fastq,1,7223226420,,GSM3394619,SINGLE,Bisulfite-Seq,RANDOM,SRS3796714,SRX4711016,GSM3394619: GES15-04946-1174; Mus musculus; Bisulfite-Seq,SAMN10085026,PRJNA491712,2052605500,mapped
GSE120137,SRR7872026,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872026_2.fastq,1,1843952648,2,GSM3394619,SINGLE,Bisulfite-Seq,RANDOM,SRS3796714,SRX4711016,GSM3394619: GES15-04946-1174; Mus musculus; Bisulfite-Seq,SAMN10085026,PRJNA491712,123156330,mapped
GSE120137,SRR7872028,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872028_2.fastq,1,1799804240,2,GSM3394620,SINGLE,Bisulfite-Seq,RANDOM,SRS3796718,SRX4711017,GSM3394620: GES15-04947-1191; Mus musculus; Bisulfite-Seq,SAMN10085025,PRJNA491712,120277086,mapped
GSE120137,SRR7872029,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872029.fastq,1,6751728282,,GSM3394621,SINGLE,Bisulfite-Seq,RANDOM,SRS3796717,SRX4711018,GSM3394621: GES15-04948-1197; Mus musculus; Bisulfite-Seq,SAMN10085024,PRJNA491712,1919040300,mapped
GSE120137,SRR7872030,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872030_2.fastq,1,1721072664,2,GSM3394621,SINGLE,Bisulfite-Seq,RANDOM,SRS3796717,SRX4711018,GSM3394621: GES15-04948-1197; Mus musculus; Bisulfite-Seq,SAMN10085024,PRJNA491712,115142418,mapped
GSE120137,SRR7872031,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872031.fastq,1,6624362338,,GSM3394622,SINGLE,Bisulfite-Seq,RANDOM,SRS3796720,SRX4711019,GSM3394622: GES15-04949-1201; Mus musculus; Bisulfite-Seq,SAMN10085023,PRJNA491712,1882958700,mapped
GSE120137,SRR7872032,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872032_2.fastq,1,1687877592,2,GSM3394622,SINGLE,Bisulfite-Seq,RANDOM,SRS3796720,SRX4711019,GSM3394622: GES15-04949-1201; Mus musculus; Bisulfite-Seq,SAMN10085023,PRJNA491712,112977522,mapped
GSE120137,SRR7872033,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872033.fastq,1,5980480044,,GSM3394623,SINGLE,Bisulfite-Seq,RANDOM,SRS3796715,SRX4711020,GSM3394623: GES15-04950-1224; Mus musculus; Bisulfite-Seq,SAMN10085018,PRJNA491712,1700546800,mapped
GSE120137,SRR7872034,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872034_2.fastq,1,1520058644,2,GSM3394623,SINGLE,Bisulfite-Seq,RANDOM,SRS3796715,SRX4711020,GSM3394623: GES15-04950-1224; Mus musculus; Bisulfite-Seq,SAMN10085018,PRJNA491712,102032808,mapped
GSE120137,SRR7872036,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872036_2.fastq,1,1500247180,2,GSM3394624,SINGLE,Bisulfite-Seq,RANDOM,SRS3796719,SRX4711021,GSM3394624: GES15-04952-1242; Mus musculus; Bisulfite-Seq,SAMN10085017,PRJNA491712,100740756,mapped
GSE120137,SRR7872037,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872037.fastq,1,5959275746,,GSM3394625,SINGLE,Bisulfite-Seq,RANDOM,SRS3796716,SRX4711022,GSM3394625: GES15-04953-1247; Mus musculus; Bisulfite-Seq,SAMN10085016,PRJNA491712,1694539900,mapped
GSE120137,SRR7872038,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872038_2.fastq,1,1514532296,2,GSM3394625,SINGLE,Bisulfite-Seq,RANDOM,SRS3796716,SRX4711022,GSM3394625: GES15-04953-1247; Mus musculus; Bisulfite-Seq,SAMN10085016,PRJNA491712,101672394,mapped
GSE120137,SRR7872039,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872039.fastq,1,4147183428,,GSM3394626,SINGLE,Bisulfite-Seq,RANDOM,SRS3796721,SRX4711023,GSM3394626: GES15-04954-1265; Mus musculus; Bisulfite-Seq,SAMN10085022,PRJNA491712,1181183900,mapped
GSE120137,SRR7872040,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872040_2.fastq,1,1042244776,2,GSM3394626,SINGLE,Bisulfite-Seq,RANDOM,SRS3796721,SRX4711023,GSM3394626: GES15-04954-1265; Mus musculus; Bisulfite-Seq,SAMN10085022,PRJNA491712,70871034,mapped
GSE120137,SRR7872041,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872041.fastq,1,7732889394,,GSM3394627,SINGLE,Bisulfite-Seq,RANDOM,SRS3796722,SRX4711024,GSM3394627: GES15-04955-1309; Mus musculus; Bisulfite-Seq,SAMN10085021,PRJNA491712,2197008500,mapped
GSE120137,SRR7872042,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872042_2.fastq,1,1976803408,2,GSM3394627,SINGLE,Bisulfite-Seq,RANDOM,SRS3796722,SRX4711024,GSM3394627: GES15-04955-1309; Mus musculus; Bisulfite-Seq,SAMN10085021,PRJNA491712,131820510,mapped
GSE120137,SRR7872043,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872043.fastq,1,6465480516,,GSM3394628,SINGLE,Bisulfite-Seq,RANDOM,SRS3796723,SRX4711025,GSM3394628: GES15-04956-1318; Mus musculus; Bisulfite-Seq,SAMN10085020,PRJNA491712,1837952700,mapped
GSE120137,SRR7872044,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872044_2.fastq,1,1646472072,2,GSM3394628,SINGLE,Bisulfite-Seq,RANDOM,SRS3796723,SRX4711025,GSM3394628: GES15-04956-1318; Mus musculus; Bisulfite-Seq,SAMN10085020,PRJNA491712,110277162,mapped
GSE120137,SRR7872045,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872045.fastq,1,6400081616,,GSM3394629,SINGLE,Bisulfite-Seq,RANDOM,SRS3796724,SRX4711026,GSM3394629: GES15-04957-677; Mus musculus; Bisulfite-Seq,SAMN10085019,PRJNA491712,1819429000,mapped
GSE120137,SRR7872046,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872046_2.fastq,1,1629430268,2,GSM3394629,SINGLE,Bisulfite-Seq,RANDOM,SRS3796724,SRX4711026,GSM3394629: GES15-04957-677; Mus musculus; Bisulfite-Seq,SAMN10085019,PRJNA491712,109165740,mapped
GSE120137,SRR7872047,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872047.fastq,1,4640337754,,GSM3394630,SINGLE,Bisulfite-Seq,RANDOM,SRS3796725,SRX4711027,GSM3394630: GES15-04958-704; Mus musculus; Bisulfite-Seq,SAMN10085015,PRJNA491712,1320894000,mapped
GSE120137,SRR7872048,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872048_2.fastq,1,1170778068,2,GSM3394630,SINGLE,Bisulfite-Seq,RANDOM,SRS3796725,SRX4711027,GSM3394630: GES15-04958-704; Mus musculus; Bisulfite-Seq,SAMN10085015,PRJNA491712,79253640,mapped
GSE120137,SRR7872049,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872049.fastq,1,5952928926,,GSM3394631,SINGLE,Bisulfite-Seq,RANDOM,SRS3796726,SRX4711028,GSM3394631: GES15-04959-719; Mus musculus; Bisulfite-Seq,SAMN10085062,PRJNA491712,1692752400,mapped
GSE120137,SRR7872050,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872050_2.fastq,1,1512887796,2,GSM3394631,SINGLE,Bisulfite-Seq,RANDOM,SRS3796726,SRX4711028,GSM3394631: GES15-04959-719; Mus musculus; Bisulfite-Seq,SAMN10085062,PRJNA491712,101565144,mapped
GSE120137,SRR7872051,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872051.fastq,1,5649205822,,GSM3394632,SINGLE,Bisulfite-Seq,RANDOM,SRS3796727,SRX4711029,GSM3394632: GES15-04960-746; Mus musculus; Bisulfite-Seq,SAMN10085060,PRJNA491712,1606705300,mapped
GSE120137,SRR7872052,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872052_2.fastq,1,1433724464,2,GSM3394632,SINGLE,Bisulfite-Seq,RANDOM,SRS3796727,SRX4711029,GSM3394632: GES15-04960-746; Mus musculus; Bisulfite-Seq,SAMN10085060,PRJNA491712,96402318,mapped
GSE120137,SRR7872053,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872053.fastq,1,5443429256,,GSM3394633,SINGLE,Bisulfite-Seq,RANDOM,SRS3796729,SRX4711030,GSM3394633: GES15-04961-756; Mus musculus; Bisulfite-Seq,SAMN10085058,PRJNA491712,1548411100,mapped
GSE120137,SRR7872054,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872054_2.fastq,1,1380093800,2,GSM3394633,SINGLE,Bisulfite-Seq,RANDOM,SRS3796729,SRX4711030,GSM3394633: GES15-04961-756; Mus musculus; Bisulfite-Seq,SAMN10085058,PRJNA491712,92904666,mapped
GSE120137,SRR7872055,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872055.fastq,1,7243662738,,GSM3394634,SINGLE,Bisulfite-Seq,RANDOM,SRS3796728,SRX4711031,GSM3394634: GES15-04962-760; Mus musculus; Bisulfite-Seq,SAMN10085056,PRJNA491712,2058404900,mapped
GSE120137,SRR7872056,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872056_2.fastq,1,1849288096,2,GSM3394634,SINGLE,Bisulfite-Seq,RANDOM,SRS3796728,SRX4711031,GSM3394634: GES15-04962-760; Mus musculus; Bisulfite-Seq,SAMN10085056,PRJNA491712,123504294,mapped
GSE120137,SRR7872057,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872057.fastq,1,7124233454,,GSM3394635,SINGLE,Bisulfite-Seq,RANDOM,SRS3796730,SRX4711032,GSM3394635: GES15-04963-823; Mus musculus; Bisulfite-Seq,SAMN10085054,PRJNA491712,2024569700,mapped
GSE120137,SRR7872058,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872058_2.fastq,1,1818159712,2,GSM3394635,SINGLE,Bisulfite-Seq,RANDOM,SRS3796730,SRX4711032,GSM3394635: GES15-04963-823; Mus musculus; Bisulfite-Seq,SAMN10085054,PRJNA491712,121474182,mapped
GSE120137,SRR7872059,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872059.fastq,1,6768278050,,GSM3394636,SINGLE,Bisulfite-Seq,RANDOM,SRS3796732,SRX4711033,GSM3394636: GES15-04964-907; Mus musculus; Bisulfite-Seq,SAMN10085052,PRJNA491712,1923741500,mapped
GSE120137,SRR7872060,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872060_2.fastq,1,1725397768,2,GSM3394636,SINGLE,Bisulfite-Seq,RANDOM,SRS3796732,SRX4711033,GSM3394636: GES15-04964-907; Mus musculus; Bisulfite-Seq,SAMN10085052,PRJNA491712,115424490,mapped
GSE120137,SRR7872061,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872061.fastq,1,6236768486,,GSM3394637,SINGLE,Bisulfite-Seq,RANDOM,SRS3796731,SRX4711034,GSM3394637: GES15-04965-989; Mus musculus; Bisulfite-Seq,SAMN10085050,PRJNA491712,1773159500,mapped
GSE120137,SRR7872062,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872062_2.fastq,1,1586862328,2,GSM3394637,SINGLE,Bisulfite-Seq,RANDOM,SRS3796731,SRX4711034,GSM3394637: GES15-04965-989; Mus musculus; Bisulfite-Seq,SAMN10085050,PRJNA491712,106389570,mapped
GSE120137,SRR7872063,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872063.fastq,1,6660529140,,GSM3394638,SINGLE,Bisulfite-Seq,RANDOM,SRS3796733,SRX4711035,GSM3394638: GES15-04966-1023; Mus musculus; Bisulfite-Seq,SAMN10085117,PRJNA491712,1893207400,mapped
GSE120137,SRR7872064,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872064_2.fastq,1,1697306396,2,GSM3394638,SINGLE,Bisulfite-Seq,RANDOM,SRS3796733,SRX4711035,GSM3394638: GES15-04966-1023; Mus musculus; Bisulfite-Seq,SAMN10085117,PRJNA491712,113592444,mapped
GSE120137,SRR7872065,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872065.fastq,1,6670223702,,GSM3394639,SINGLE,Bisulfite-Seq,RANDOM,SRS3796734,SRX4711036,GSM3394639: GES15-04967-1114; Mus musculus; Bisulfite-Seq,SAMN10085115,PRJNA491712,1895952700,mapped
GSE120137,SRR7872066,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872066_2.fastq,1,1699832072,2,GSM3394639,SINGLE,Bisulfite-Seq,RANDOM,SRS3796734,SRX4711036,GSM3394639: GES15-04967-1114; Mus musculus; Bisulfite-Seq,SAMN10085115,PRJNA491712,113757162,mapped
