archive_or_file,available,content_type,dataset,filelist_error,filelist_size_bytes,filelist_time,filelist_type,head_error,http_status,remote_last_modified,remote_size_bytes,supplement_name,supplement_url
File,,,GSE213628,,25191242,09/19/2022 11:55:22,COV,,,,,GSM6590443_HT_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590443_HT_M1.bismark.cov.gz
File,,,GSE213628,,23368240,09/19/2022 11:55:29,COV,,,,,GSM6590444_HT_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590444_HT_M2.bismark.cov.gz
File,,,GSE213628,,22211955,09/19/2022 11:55:37,COV,,,,,GSM6590445_HT_M3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590445_HT_M3.bismark.cov.gz
File,,,GSE213628,,15025106,09/19/2022 11:55:41,COV,,,,,GSM6590446_HT_M4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590446_HT_M4.bismark.cov.gz
File,,,GSE213628,,15749289,09/19/2022 11:55:46,COV,,,,,GSM6590447_HT_M5.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590447_HT_M5.bismark.cov.gz
File,,,GSE213628,,26924185,09/19/2022 11:55:57,COV,,,,,GSM6590448_HT_M6.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590448_HT_M6.bismark.cov.gz
File,,,GSE213628,,27630928,09/19/2022 11:56:05,COV,,,,,GSM6590449_HT_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590449_HT_O1.bismark.cov.gz
File,,,GSE213628,,28127156,09/19/2022 11:56:14,COV,,,,,GSM6590450_HT_O10.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590450_HT_O10.bismark.cov.gz
File,,,GSE213628,,20592565,09/19/2022 11:56:20,COV,,,,,GSM6590451_HT_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590451_HT_O2.bismark.cov.gz
File,,,GSE213628,,27754090,09/19/2022 11:56:29,COV,,,,,GSM6590452_HT_O3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590452_HT_O3.bismark.cov.gz
File,,,GSE213628,,27624586,09/19/2022 11:56:38,COV,,,,,GSM6590453_HT_O4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590453_HT_O4.bismark.cov.gz
File,,,GSE213628,,27092287,09/19/2022 11:56:46,COV,,,,,GSM6590454_HT_O5.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590454_HT_O5.bismark.cov.gz
File,,,GSE213628,,25170414,09/19/2022 11:56:54,COV,,,,,GSM6590455_HT_O6.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590455_HT_O6.bismark.cov.gz
File,,,GSE213628,,14649266,09/19/2022 11:56:58,COV,,,,,GSM6590456_HT_O7.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590456_HT_O7.bismark.cov.gz
File,,,GSE213628,,16158206,09/19/2022 11:57:03,COV,,,,,GSM6590457_HT_O8.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590457_HT_O8.bismark.cov.gz
File,,,GSE213628,,30577931,09/19/2022 11:57:12,COV,,,,,GSM6590458_HT_O9.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590458_HT_O9.bismark.cov.gz
File,,,GSE213628,,15032773,09/19/2022 11:57:16,COV,,,,,GSM6590459_KID_Y1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590459_KID_Y1.bismark.cov.gz
File,,,GSE213628,,12770129,09/19/2022 11:57:20,COV,,,,,GSM6590460_KID_Y2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590460_KID_Y2.bismark.cov.gz
File,,,GSE213628,,39317766,09/19/2022 11:57:31,COV,,,,,GSM6590461_KID_Y3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590461_KID_Y3.bismark.cov.gz
File,,,GSE213628,,15662052,09/19/2022 11:57:36,COV,,,,,GSM6590462_KID_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590462_KID_M1.bismark.cov.gz
File,,,GSE213628,,13413266,09/19/2022 11:57:40,COV,,,,,GSM6590463_KID_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590463_KID_M2.bismark.cov.gz
File,,,GSE213628,,28527128,09/19/2022 11:57:49,COV,,,,,GSM6590464_KID_M3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590464_KID_M3.bismark.cov.gz
File,,,GSE213628,,14508995,09/19/2022 11:57:53,COV,,,,,GSM6590465_KID_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590465_KID_O1.bismark.cov.gz
File,,,GSE213628,,15466033,09/19/2022 11:57:58,COV,,,,,GSM6590466_KID_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590466_KID_O2.bismark.cov.gz
File,,,GSE213628,,35753093,09/19/2022 11:58:09,COV,,,,,GSM6590467_KID_O3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590467_KID_O3.bismark.cov.gz
File,,,GSE213628,,31577683,09/19/2022 11:58:19,COV,,,,,GSM6590468_KID_O4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590468_KID_O4.bismark.cov.gz
File,,,GSE213628,,26003652,09/19/2022 11:58:27,COV,,,,,GSM6590469_LIV_Y1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590469_LIV_Y1.bismark.cov.gz
File,,,GSE213628,,26390052,09/19/2022 11:58:35,COV,,,,,GSM6590470_LIV_Y2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590470_LIV_Y2.bismark.cov.gz
File,,,GSE213628,,31908464,09/19/2022 11:58:45,COV,,,,,GSM6590471_LIV_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590471_LIV_M1.bismark.cov.gz
File,,,GSE213628,,39123870,09/19/2022 11:58:56,COV,,,,,GSM6590472_LIV_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590472_LIV_M2.bismark.cov.gz
File,,,GSE213628,,33500883,09/19/2022 11:59:06,COV,,,,,GSM6590473_LIV_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590473_LIV_O1.bismark.cov.gz
File,,,GSE213628,,31236298,09/19/2022 11:59:16,COV,,,,,GSM6590474_LIV_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590474_LIV_O2.bismark.cov.gz
File,,,GSE213628,,25464082,09/19/2022 11:59:24,COV,,,,,GSM6590475_LUN_Y1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590475_LUN_Y1.bismark.cov.gz
File,,,GSE213628,,25255828,09/19/2022 11:59:31,COV,,,,,GSM6590476_LUN_Y2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590476_LUN_Y2.bismark.cov.gz
File,,,GSE213628,,33611932,09/19/2022 11:59:41,COV,,,,,GSM6590477_LUN_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590477_LUN_M1.bismark.cov.gz
File,,,GSE213628,,35612148,09/19/2022 11:59:51,COV,,,,,GSM6590478_LUN_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590478_LUN_M2.bismark.cov.gz
File,,,GSE213628,,33581256,09/19/2022 12:00:00,COV,,,,,GSM6590479_LUN_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590479_LUN_O1.bismark.cov.gz
File,,,GSE213628,,33550956,09/19/2022 12:00:11,COV,,,,,GSM6590480_LUN_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590480_LUN_O2.bismark.cov.gz
File,,,GSE213628,,25342117,09/19/2022 12:00:18,COV,,,,,GSM6590481_SKM_Y1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590481_SKM_Y1.bismark.cov.gz
File,,,GSE213628,,25930121,09/19/2022 12:00:26,COV,,,,,GSM6590482_SKM_Y2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590482_SKM_Y2.bismark.cov.gz
File,,,GSE213628,,33920900,09/19/2022 12:00:36,COV,,,,,GSM6590483_SKM_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590483_SKM_M1.bismark.cov.gz
File,,,GSE213628,,35300967,09/19/2022 12:00:47,COV,,,,,GSM6590484_SKM_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590484_SKM_M2.bismark.cov.gz
File,,,GSE213628,,28882485,09/19/2022 12:00:55,COV,,,,,GSM6590485_SKM_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590485_SKM_O1.bismark.cov.gz
File,,,GSE213628,,28885398,09/19/2022 12:01:03,COV,,,,,GSM6590486_SKM_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590486_SKM_O2.bismark.cov.gz
File,,,GSE213628,,26501441,09/19/2022 12:01:11,COV,,,,,GSM6590487_SPL_Y1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590487_SPL_Y1.bismark.cov.gz
File,,,GSE213628,,21322203,09/19/2022 12:01:18,COV,,,,,GSM6590488_SPL_Y2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590488_SPL_Y2.bismark.cov.gz
File,,,GSE213628,,25793610,09/19/2022 12:01:26,COV,,,,,GSM6590489_SPL_Y3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590489_SPL_Y3.bismark.cov.gz
File,,,GSE213628,,25778878,09/19/2022 12:01:34,COV,,,,,GSM6590490_SPL_Y4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590490_SPL_Y4.bismark.cov.gz
File,,,GSE213628,,25294880,09/19/2022 12:01:42,COV,,,,,GSM6590491_SPL_Y5.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590491_SPL_Y5.bismark.cov.gz
File,,,GSE213628,,22681168,09/19/2022 12:01:49,COV,,,,,GSM6590492_SPL_M1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590492_SPL_M1.bismark.cov.gz
File,,,GSE213628,,23063509,09/19/2022 12:01:56,COV,,,,,GSM6590493_SPL_M2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590493_SPL_M2.bismark.cov.gz
File,,,GSE213628,,24405658,09/19/2022 12:02:03,COV,,,,,GSM6590494_SPL_M3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590494_SPL_M3.bismark.cov.gz
File,,,GSE213628,,27820091,09/19/2022 12:02:12,COV,,,,,GSM6590495_SPL_M4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590495_SPL_M4.bismark.cov.gz
File,,,GSE213628,,26438719,09/19/2022 12:02:20,COV,,,,,GSM6590496_SPL_M5.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590496_SPL_M5.bismark.cov.gz
File,,,GSE213628,,21994581,09/19/2022 12:02:27,COV,,,,,GSM6590497_SPL_O1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590497_SPL_O1.bismark.cov.gz
File,,,GSE213628,,21735334,09/19/2022 12:02:33,COV,,,,,GSM6590498_SPL_O2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590498_SPL_O2.bismark.cov.gz
File,,,GSE213628,,25599735,09/19/2022 12:02:41,COV,,,,,GSM6590499_SPL_O3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590499_SPL_O3.bismark.cov.gz
File,,,GSE213628,,25401756,09/19/2022 12:02:49,COV,,,,,GSM6590500_SPL_O4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590500_SPL_O4.bismark.cov.gz
File,,,GSE213628,,30431841,09/19/2022 12:02:58,COV,,,,,GSM6590501_SPL_O5.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590501_SPL_O5.bismark.cov.gz
File,,,GSE213628,,31028260,09/19/2022 12:03:06,COV,,,,,GSM6590502_SPL_O6.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213628/suppl/GSM6590502_SPL_O6.bismark.cov.gz
Archive,True,application/x-tar,GSE224442,,2426613760,07/07/2023 10:13:43,TAR,,200,"Fri, 07 Jul 2023 14:13:43 GMT",2426613760,GSE224442_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSE224442_RAW.tar
File,,,GSE224442,,29427691,02/03/2023 10:07:15,COV,,,,,GSM7022431_BZ11_CKDL200159086-1a-3_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022431_BZ11_CKDL200159086-1a-3_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29188882,02/03/2023 10:07:24,COV,,,,,GSM7022432_BZ12_CKDL200159087-1a-3_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022432_BZ12_CKDL200159087-1a-3_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,30106083,02/03/2023 10:07:33,COV,,,,,GSM7022433_BZ13_CKDL200159088-1a-3_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022433_BZ13_CKDL200159088-1a-3_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,28154590,02/03/2023 10:07:42,COV,,,,,GSM7022434_BZ14_CKDL200159089-1a-3_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022434_BZ14_CKDL200159089-1a-3_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,35279357,02/03/2023 10:07:52,COV,,,,,GSM7022435_BZ15_CKDL200159090-1a-3_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022435_BZ15_CKDL200159090-1a-3_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29681897,02/03/2023 10:08:02,COV,,,,,GSM7022436_BZ16_CKDL200159086-1a-6_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022436_BZ16_CKDL200159086-1a-6_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,26637464,02/03/2023 10:08:11,COV,,,,,GSM7022437_BZ21_CKDL200159086-1a-7_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022437_BZ21_CKDL200159086-1a-7_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,30305036,02/03/2023 10:08:20,COV,,,,,GSM7022438_BZ22_CKDL200159087-1a-6_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022438_BZ22_CKDL200159087-1a-6_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,30535925,02/03/2023 10:08:29,COV,,,,,GSM7022439_BZ23_CKDL200159088-1a-6_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022439_BZ23_CKDL200159088-1a-6_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,27492968,02/03/2023 10:08:38,COV,,,,,GSM7022440_BZ24_CKDL200159089-1a-6_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022440_BZ24_CKDL200159089-1a-6_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29464279,02/03/2023 10:08:47,COV,,,,,GSM7022441_BZ25_CKDL200159090-1a-6_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022441_BZ25_CKDL200159090-1a-6_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,25289177,02/03/2023 10:08:55,COV,,,,,GSM7022442_BZ26_CKDL200159087-1a-7_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022442_BZ26_CKDL200159087-1a-7_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29273850,02/03/2023 10:09:04,COV,,,,,GSM7022443_BZ71_CKDL200159086-1a-22_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022443_BZ71_CKDL200159086-1a-22_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,31471196,02/03/2023 10:09:14,COV,,,,,GSM7022444_BZ72_CKDL200159087-1a-22_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022444_BZ72_CKDL200159087-1a-22_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,31824180,02/03/2023 10:09:23,COV,,,,,GSM7022445_BZ73_CKDL200159088-1a-22_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022445_BZ73_CKDL200159088-1a-22_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,27781505,02/03/2023 10:09:32,COV,,,,,GSM7022446_BZ74_CKDL200159089-1a-15_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022446_BZ74_CKDL200159089-1a-15_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29241890,02/03/2023 10:09:41,COV,,,,,GSM7022447_BZ75_CKDL200159090-1a-15_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022447_BZ75_CKDL200159090-1a-15_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,26227678,02/03/2023 10:09:49,COV,,,,,GSM7022448_BZ81_CKDL200159086-1a-23_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022448_BZ81_CKDL200159086-1a-23_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,27201820,02/03/2023 10:09:58,COV,,,,,GSM7022449_BZ82_CKDL200159087-1a-23_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022449_BZ82_CKDL200159087-1a-23_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,28421450,02/03/2023 10:10:07,COV,,,,,GSM7022450_BZ83_CKDL200159088-1a-23_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022450_BZ83_CKDL200159088-1a-23_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,29621471,02/03/2023 10:10:16,COV,,,,,GSM7022451_BZ84_CKDL200159089-1a-18_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022451_BZ84_CKDL200159089-1a-18_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,30720257,02/03/2023 10:10:25,COV,,,,,GSM7022452_BZ85_CKDL200159090-1a-18_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7022452_BZ85_CKDL200159090-1a-18_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,26254024,06/21/2023 06:44:55,COV,,,,,GSM7501770_BZ31_CKDL200159086-1a-8_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7501770_BZ31_CKDL200159086-1a-8_HC7TWCCX2_L2_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,24528454,06/21/2023 06:45:03,COV,,,,,GSM7501771_BZ32_CKDL200159087-1a-8_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7501771_BZ32_CKDL200159087-1a-8_HC7TWCCX2_L3_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,27422402,06/21/2023 06:45:13,COV,,,,,GSM7501772_BZ33_CKDL200159088-1a-7_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7501772_BZ33_CKDL200159088-1a-7_HC7TWCCX2_L4_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,26662191,06/21/2023 06:45:22,COV,,,,,GSM7501773_BZ34_CKDL200159089-1a-7_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7501773_BZ34_CKDL200159089-1a-7_HC7TWCCX2_L5_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
File,,,GSE224442,,30820567,06/21/2023 06:45:33,COV,,,,,GSM7501774_BZ35_CKDL200159090-1a-7_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224442/suppl/GSM7501774_BZ35_CKDL200159090-1a-7_HC7TWCCX2_L6_1_val_1.fq.gz_bismark_bt2_pe.bismark.cov.gz
